tanggal,kk,cleaning,fresh,mesin,fg_item,fg_qty,berat_unit,fg,hold,reject,waste,trimming,scrap_usage,dl,eff_hour,dt_produksi,dt_teknik
16/04/2021,WOL21D0087,FALSE,12291.55,36,26685,327.5,38.4,12576,0,590,30.2,0,945,2.7,38.55,1.851343284,0
17/04/2021,WOL21D0095,FALSE,6319.42,36,26685,176.375,38.4,6772.8,0,320,15,0,809.75,2.7,21.23,1,0
18/04/2021,WOL21D0109,FALSE,9054.78,36,26685,241.25,38.4,9264,0,436,22,0,696.15,2.7,28.66,1.37,0
19/04/2021,WOL21D0113,FALSE,6212.11,36,26685,173.375,38.4,6657.6,0,328.15,1,0,796,2.7,20.88,0.98,0
21/04/2021,WOL21D0117,FALSE,7815.87,36,26685,208.25,38.4,7996.8,0,393.3,1,0,600.9,2.7,24.88,1.18,0
23/04/2021,WOL21D0122,FALSE,8129.98,36,26685,216.625,38.4,8318.4,0,408,2,0,625.05,2.7,25.84,1.22,0
25/04/2021,WOL21D0131,FALSE,11608.69,36,26685,311.75,38.4,11971.2,0,490,2,0,892.5,2.7,36.74,1.47,0
30/04/2021,WOL21D0136,FALSE,38630.59,36,26685,1031.125,38.4,39595.2,0,1870,10,0,2970,2.7,119.2,5.61,0
02/04/2021,WOD21D0009,TRUE,537.5,36,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
03/04/2021,WOL21D0007,FALSE,12636.89,37,26685,264,38.4,10137.6,0,3883,193,0,1619.25,2.7,31.27,12.17,0
04/04/2021,WOL21D0012,FALSE,4916.62,37,26685,137.25,38.4,5270.4,0,247,12.4,0,630,2.7,16.74,0.77,0
06/04/2021,WOL21D0017,FALSE,10746.33,37,26685,300,38.4,11520,0,540,26.4,0,1377,2.7,35.4,1.69,0
07/04/2021,WOL21D0026,FALSE,8547.51,37,26685,238.5,38.4,9158.4,0,435,20.6,0,1095.25,2.7,28.35,1.36,0
08/04/2021,WOL21D0030,FALSE,7667.59,37,26685,214,38.4,8217.6,0,388,18.2,0,982.5,2.7,25.54,1.21,0
09/04/2021,WOL21D0034,FALSE,4233.76,37,26685,118.25,38.4,4540.8,0,210,11,0,542.5,2.7,14.56,0.66,0
10/04/2021,WOL21D0044,FALSE,8067.55,37,26685,225.4375,38.4,8656.8,0,399,18,0,1033.75,2.7,26.85,1.24,0
11/04/2021,WOL21D0047,FALSE,5730.2,37,26685,160,38.4,6144,0,288,13,0,734.25,2.7,19.35,0.9,0
12/04/2021,WOL21D0058,FALSE,9273.29,37,26685,258.875,38.4,9940.8,0,466,22.9,0,1188.25,2.7,30.68,1.46,0
13/04/2021,WOL21D0059,FALSE,2653.41,37,26685,74,38.4,2841.6,0,136,6.7,0,340,2.7,9.49,0.43,0
14/04/2021,WOL21D0069,FALSE,10022.49,37,26685,279.75,38.4,10742.4,0,505,25,0,1284.25,2.7,33.08,1.58,0
15/04/2021,WOL21D0077,FALSE,4467.88,37,26685,125,38.4,4800,0,215,10.1,0,572.5,2.7,15.34,0.67,0
15/04/2021,WOL21D0079,FALSE,3256.29,37,26685,86.75,38.4,3331.2,0,157,7.8,0,250.35,2.7,10.95,0.49,0
16/04/2021,WOL21D0087,FALSE,5773.13,37,26685,153.75,38.4,5904,0,280,14.1,0,443.85,2.7,18.63,0.88,0
18/04/2021,WOL21D0095,FALSE,9722.03,37,26685,271.375,38.4,10420.8,0,492,22,0,1245.75,2.7,32.12,1.53,0
19/04/2021,WOL21D0109,FALSE,9156.23,37,26685,243.9375,38.4,9367.2,0,442,21,0,703.95,2.7,28.97,1.38,0
20/04/2021,WOL21D0113,FALSE,10855.59,37,26685,302.9375,38.4,11632.8,0,574.45,2,0,1391,2.7,35.73,1.72,0
23/04/2021,WOL21D0117,FALSE,15737.09,37,26685,419.25,38.4,16099.2,0,793.15,3,0,1209.9,2.7,49.07,2.38,0
26/04/2021,WOL21D0122,FALSE,22911.06,37,26685,610.375,38.4,23438.4,0,1153.9,5,0,1761.45,2.7,70.98,3.46,0
28/04/2021,WOL21D0131,FALSE,13559.73,37,26685,355.5,38.4,13651.2,0,902,5,0,1042.5,2.7,41.76,2.71,0
30/04/2021,WOL21D0136,FALSE,21656.54,37,26685,573.375,38.4,22017.6,0,1228,6,0,1665,2.7,66.73,3.68,0
05/04/2021,WOL21D0010,FALSE,537.5,37,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
03/04/2021,WOL21D0001,FALSE,9169.89,39,26310,387,17,6579,0,3557,174.35,0,1175,2.7,33.1,18.2,0
05/04/2021,WOL21D0002,FALSE,2141.81,39,26310,104,17,1768,0,558,28.65,0,220,2.7,9.63,2.86,0
08/04/2021,WOL21D0003,FALSE,18144.67,39,26310,930,17,15810,0,4379,218.25,0,2325,2.7,78.13,22.43,0
12/04/2021,WOL21D0021,FALSE,19105.62,39,25279,1610.5919,12.84,20680,0,1085,53.9,0,2780,2.7,73.57,4,0
13/04/2021,WOL21D0057,FALSE,8659.38,39,25279,719.6261682,12.84,9240,0,619,30.15,0,1260,2.7,33.43,2.28,0
15/04/2021,WOL21D0065,FALSE,11270.94,39,25279,651.0903427,12.84,8360,0,4297,214.6,0,1640,2.7,30.34,15.83,0
18/04/2021,WOL21D0075,FALSE,13195.25,39,25279,719.6261682,12.84,9240,0,5596,233.25,0,1920,2.7,33.43,20.45,0
22/04/2021,WOL21D0082,FALSE,30862.72,39,25279,2073.208723,12.84,26620,0,5015,253.2,0,1120,2.7,94.41,18.43,0
25/04/2021,WOL21D0111,FALSE,24191.29,39,25279,1507.788162,12.84,19360,0,6495,18,0,1760,2.7,68.94,22.85,0
26/04/2021,WOL21D0126,FALSE,5462.91,39,26310,323.3,17,5496.1,0,368,1,0,420,2.7,20.29,1.29,0
09/04/2021,WOD21D0011,TRUE,537.5,39,26310,0,17,0,0,0,535.87,0,0,2.7,0,0,0
01/04/2021,WOL21D0005,FALSE,4143.08,40,27243,400,10,4000,0,300,14.9,0,185,2.7,20.52,1.54,0
05/04/2021,WOL21D0020,FALSE,13068.9,40,27243,1320,10,13200,0,949,46.5,0,1170,2.7,65.4,4.86,0
08/04/2021,WOL21D0043,FALSE,11170,40,27243,1140,10,11400,0,698,34.9,0,1000,2.7,56.62,3.58,0
10/04/2021,WOL21D0055,FALSE,8936,40,27243,900,10,9000,0,673,33.35,0,800,2.7,44.92,3.45,0
11/04/2021,WOL21D0064,FALSE,5473.3,40,27243,554,10,5540,0,386,19.15,0,490,2.7,28.03,1.93,0
13/04/2021,WOL21D0074,FALSE,10946.6,40,27243,900,10,9000,0,2757,133.25,0,980,2.7,44.92,14.1,0
15/04/2021,WOL21D0080,FALSE,8377.5,40,27243,840,10,8400,0,667,32.7,0,750,2.7,42,3.41,0
17/04/2021,WOL21D0094,FALSE,4937.04,40,27243,499.2,10,4992,0,351,17.65,0,440,2.7,25.36,1.8,0
19/04/2021,WOL21D0108,FALSE,8377.5,40,27243,840,10,8400,0,666,33.7,0,750,2.7,42,3.41,0
22/04/2021,WOL21D0120,FALSE,13068.9,40,27243,1200,10,12000,0,2186,10,0,1170,2.7,59.55,10.71,0
23/04/2021,WOL21D0128,FALSE,5707.41,40,27243,620,10,6200,0,505,2,0,1020,2.7,31.25,2.69,0
26/04/2021,WOL21D0138,FALSE,10413.68,40,27319,691.6666667,12,8300,0,2534,12,0,465,2.7,41.5,12.42,0
04/04/2021,WOD21D0012,TRUE,537.5,40,27319,0,12,0,0,0,535.87,0,0,2.7,0,0,0
03/04/2021,WOL21D0013,FALSE,10164.7,41,27391,856,12,10272,0,733,35.95,0,910,2.7,51.12,3.75,0
05/04/2021,WOL21D0025,FALSE,8936,41,27391,749,12,8988,0,685,33.35,0,800,2.7,44.85,3.5,0
07/04/2021,WOL21D0037,FALSE,10388.1,41,27391,880.075,12,10560.9,0,689,33.7,0,930,2.7,52.53,3.53,0
09/04/2021,WOL21D0056,FALSE,8824.3,41,27391,740.975,12,8891.7,0,660,33.3,0,790,2.7,44.38,3.38,0
10/04/2021,WOL21D0063,FALSE,5808.4,41,27391,481.5,12,5778,0,506,25.1,0,520,2.7,29.2,2.59,0
12/04/2021,WOL21D0073,FALSE,8154.1,41,27391,686.5833333,12,8239,0,589,29.05,0,730,2.7,41.2,3.01,0
13/04/2021,UPC UNKNOWN 1,FALSE,6702,41,27391,489.525,12,5874.3,0,1338,67.45,0,600,2.7,29.67,6.86,0
18/04/2021,WOL21D0093,FALSE,23114.33,41,27391,1664,12,19968,0,4886,243.6,0,2060,2.7,98.41,25.02,0
20/04/2021,WOL21D0119,FALSE,13404,41,27391,1114.583333,12,13375,0,1180,5,0,1200,2.7,66.25,5.78,0
23/04/2021,WOL21D0130,FALSE,16898.41,41,27391,1070,12,12840,0,5485.3,27,0,1510,2.7,63.63,26.89,0
29/04/2021,WOL21D0137,FALSE,11757.38,41,27391,936.25,12,11235,0,1005,5,0,525,2.7,55.81,4.93,0
04/04/2021,WOD21D0013,TRUE,430,41,27391,0,12,0,0,0,428.7,0,0,2.7,0,0,0
04/04/2021,WOL21D0009,FALSE,9717.9,42,27391,817.25,12,9807,0,713,35.65,0,870,2.7,48.85,3.65,0
07/04/2021,WOL21D0040,FALSE,8057.52,42,27391,408.45,12,4901.4,0,4387,180.2,0,1440,2.7,24.92,22.28,0
13/04/2021,WOL21D0065,FALSE,11728.5,42,27391,892.5,12,10710,0,1934,95.55,0,1050,2.7,53.25,9.9,0
16/04/2021,WOL21D0084,FALSE,6813.7,42,27391,431.375,12,5176.5,0,2119,105.6,0,610,2.7,26.26,10.85,0
17/04/2021,WOL21D0092,FALSE,5049.25,42,27391,417.45,12,5009.4,0,451,22.1,0,450,2.7,25.45,2.31,0
19/04/2021,WOL21D0107,FALSE,10276.4,42,27391,866.25,12,10395,0,731,36.3,0,920,2.7,51.72,3.74,0
22/04/2021,WOL21D0116,FALSE,16084.8,42,27391,1347.5,12,16170,0,1296,6,0,1440,2.7,79.89,6.35,0
27/04/2021,WOL21D0129,FALSE,12757.74,42,27391,1155,12,13860,0,1127,5,0,2280,2.7,68.62,5.52,0
30/04/2021,WOL21D0139,FALSE,6942.45,42,27391,414.05,12,4968.6,0,2250.75,11,0,310,2.7,25.25,11.03,0
05/04/2021,WOD21D0014,TRUE,430,42,27391,0,12,0,0,0,428.7,0,0,2.7,0,0,0
07/04/2021,WOL21D0035,FALSE,8645.7,43,27459,3587,2.5,8967.5,0,628,31,0,1010,2.7,56.36,4.07,0
26/04/2021,WOL21D0140,FALSE,6163.27,43,27459,2500,2.5,6250,0,609.5,3,0,720,2.7,39.59,3.78,0
27/04/2021,WOL21D0141,FALSE,3167.24,43,27459,928,2.5,2320,0,1199.5,7,0,370,2.7,15.33,7.45,0
28/04/2021,WOL21D0146,FALSE,1702,43,27459,690.2,2.5,1725.5,0,169.8,1,0,200,2.7,11.66,1.05,0
28/04/2021,WOL21D0147,FALSE,1276.5,43,27459,523.6,2.5,1309,0,112.2,1,0,150,2.7,9.09,0.7,0
28/04/2021,WOL21D0148,FALSE,938.85,43,27459,333.2,2.5,833,0,210.7,2,0,110,2.7,6.15,1.31,0
28/04/2021,WOL21D0149,FALSE,1707,43,27459,359.6,2.5,899,0,997.3,5,0,200,2.7,6.56,6.19,0
01/02/2021,WOL21B0002,FALSE,18011.6,28,26685,371.25,38.4,14256,0,4402,220.9,0,925,2.7,43,14,0
03/02/2021,WOL21B0013,FALSE,4196.22,28,26685,115.5,38.4,4435.2,0,169,8.95,0,431,2.7,14,0.6,0
04/02/2021,WOL21B0020,FALSE,5570.22,28,26685,148.5,38.4,5702.4,0,264,13.8,0,428.25,2.7,18,0.8,0
06/02/2021,WOL21B0023,FALSE,14086.51,28,26685,366.1875,38.4,14061.6,0,668,33.76,0,722,2.7,42,2.1,0
08/02/2021,WOL21B0030,FALSE,14037.73,28,26685,374.125,38.4,14366.4,0,670,34.5,0,1079.25,2.7,43,2.1,0
08/02/2021,WOL21B0038,FALSE,2789.99,28,26685,74.375,38.4,2856,0,133,6.35,0,214.5,2.7,9,0.42,0
09/02/2021,WOL21B0041,FALSE,8857.72,28,26685,230.5,38.4,8851.2,0,412,20.15,0,454,2.7,27,1.29,0
10/02/2021,WOL21B0049,FALSE,9540.59,28,26685,266.25,38.4,10224,0,482,24.3,0,1222.5,2.7,31,1.51,0
12/02/2021,WOL21B0054,FALSE,10925.82,28,26685,291.25,38.4,11184,0,520,25.95,0,840,2.7,34,1.63,0
13/02/2021,WOL21B0062,FALSE,9823.49,28,26685,268.0625,38.4,10293.6,0,480,23.95,0,1007,2.7,31,1.5,0
14/02/2021,WOL21B0069,FALSE,5843.37,28,26685,159.375,38.4,6120,0,288,14.75,0,599,2.7,19,0.9,0
16/02/2021,WOL21B0078,FALSE,10453.67,28,26685,291.75,38.4,11203.2,0,528,26.1,0,1339.5,2.7,34,1.65,0
18/02/2021,WOL21B0084,FALSE,10652.68,28,26685,297.375,38.4,11419.2,0,536,25.9,0,1365,2.7,35,1.654,0
21/02/2021,WOL21B0092,FALSE,14954.5,28,26685,408,38.4,15667.2,0,736,37,0,1536,2.7,47,2.31,0
21/02/2021,WOL21B0095,FALSE,3758.1,28,26685,103.5,38.4,3974.4,0,150,7.1,0,386,2.7,12,0.46,0
22/02/2021,WOL21B0101,FALSE,10514.88,28,26685,275,38.4,10560,0,440,21.2,0,540,2.7,35,1.38,0
24/02/2021,WOL21B0110,FALSE,15752.85,28,26685,410,38.4,15744,0,730,37.35,0,809,2.7,48,2.29,0
27/02/2021,WOL21B0115,FALSE,23901.88,28,26685,622.5,38.4,23904,0,1094,54.75,0,1227.5,2.7,72,3.43,0
02/02/2021,WOD21B0005,TRUE,430,28,26685,0,38.4,0,0,0,428.7,0,0,2.7,0,0,0
05/02/2021,WOD21B0014,TRUE,537.5,28,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
02/02/2021,WOL21B0010,FALSE,8724.51,29,26547,238.5,36.8,8776.8,0,409,20,0,509,2.7,27,1.28,0
03/02/2021,WOL21B0017,FALSE,6410.55,29,26547,175.5,36.8,6458.4,0,292,14,0,374,2.7,20,0.91,0
04/02/2021,WOL21B0021,FALSE,11364.15,29,26547,310.55,36.8,11428.24,0,538,25,0,663,2.7,35,1.68,0
05/02/2021,WOL21B0027,FALSE,5810.63,29,26547,158.75,36.8,5842,0,276,13,0,339,2.7,18,0.86,0
08/02/2021,WOL21B0031,FALSE,7713.23,29,26547,210.875,36.8,7760.2,0,360,18.2,0,450,2.7,24,1.12,0
08/02/2021,WOL21B0037,FALSE,4602.22,29,26547,126,36.8,4636.8,0,209,10.1,0,268.5,2.7,14,0.65,0
09/02/2021,WOL21B0040,FALSE,12392.58,29,26547,340,36.8,12512,0,538,26,0,723,2.7,38,1.68,0
10/02/2021,WOL21B0045,FALSE,1628.35,29,26547,45.2625,36.8,1665.66,0,50,2.5,0,95,2.7,5,0.15,0
10/02/2021,WOL21B0047,FALSE,5330.7,29,26547,146.5,36.8,5391.2,0,223,10.3,0,311,2.7,17,0.69,0
11/02/2021,WOL21B0052,FALSE,485.55,29,26547,12.275,36.8,451.72,0,31,1.35,0,0,2.7,2,0.09,0
11/02/2021,WOL21B0053,FALSE,1310.4,29,26547,33.95,36.8,1249.36,0,55,2.1,0,0,2.7,4,0.17,0
12/02/2021,WOL21B0058,FALSE,5580.9,29,26547,142.75,36.8,5253.2,0,296,15,0,0,2.7,16,0.92,0
12/02/2021,WOL21B0061,FALSE,2691.06,29,26547,74.3125,36.8,2734.7,0,100,4.7,0,157,2.7,9,0.31,0
13/02/2021,WOL21B0063,FALSE,5596.37,29,26547,154.7375,36.8,5694.34,0,200,11,0,326.5,2.7,18,0.62,0
14/02/2021,WOL21B0065,FALSE,5433.54,29,26547,150,36.8,5520,0,203,10,0,317,2.7,17,0.6,0
15/02/2021,WOL21B0070,FALSE,11929.79,29,26547,328.475,36.8,12087.88,0,477,23,0,696,2.7,37,1.4,0
16/02/2021,WOL21B0075,FALSE,2451.09,29,26547,70.875,36.8,2608.2,0,115,5.6,0,286,2.7,8,0.36,0
17/02/2021,WOL21B0077,FALSE,11657.55,29,26547,336.625,36.8,12387.8,0,582,28,0,1380,2.7,37,1.82,0
18/02/2021,WOL21B0085,FALSE,2939.73,29,26547,84.875,36.8,3123.4,0,147,7.4,0,348,2.7,10,0.46,0
19/02/2021,WOL21B0089,FALSE,8193.16,29,26547,236.25,36.8,8694,0,408,20,0,956,2.7,26,1.27,0
20/02/2021,WOL21B0097,FALSE,5459.25,29,26547,158.475,36.8,5831.88,0,235,11,0,637,2.7,18,0.73,0
21/02/2021,WOL21B0098,FALSE,1028.43,29,26547,29.725,36.8,1093.88,0,49,2.1,0,120,2.7,4,0.15,0
22/02/2021,WOL21B0100,FALSE,6821.92,29,26547,197.6,36.8,7271.68,0,308,15.1,0,796,2.7,22,0.96,0
23/02/2021,WOL21B0104,FALSE,2879.6,29,26547,82.875,36.8,3049.8,0,149,7,0,336,2.7,10,0.46,0
24/02/2021,WOL21B0109,FALSE,11227.03,29,26547,324.625,36.8,11946.2,0,528,25,0,1310,2.7,36,1.65,0
25/02/2021,WOL21B0123,FALSE,726.49,29,26547,19.375,36.8,713,0,52,2.2,0,43,2.7,3,0.16,0
26/02/2021,WOL21B0124,FALSE,3885.85,29,26547,108.25,36.8,3983.6,0,115,5,0,230,2.7,12,0.35,0
27/02/2021,WOL21B0125,FALSE,7713.23,29,26547,212.25,36.8,7810.8,0,312,15.6,0,450,2.7,24,0.97,0
28/02/2021,WOL21B0127,FALSE,14697.98,29,26547,423.875,36.8,15598.6,0,730,35,0,1715,2.7,47,2.28,0
01/02/2021,WOD21B0003,TRUE,446,29,26547,0,36.8,0,0,0,444.64,0,0,0,0,0,0
06/02/2021,WOD21B0019,TRUE,537.5,29,26547,0,36.8,0,0,0,535.87,0,0,0,0,0,0
01/02/2021,WOL21B0003,FALSE,9160.13,30,26685,244.125,38.4,9374.4,0,438,21.9,0,704.25,2.7,28,1.3,0
02/02/2021,WOL21B0012,FALSE,9579.61,30,26685,262.5,38.4,10080,0,428,21.4,0,982,2.7,30,1.3,0
04/02/2021,WOL21B0019,FALSE,11286.77,30,26685,300.75,38.4,11548.8,0,541,27.65,0,867.75,2.7,35,1.7,0
06/02/2021,WOL21B0024,FALSE,17481.32,30,26685,476.875,38.4,18312,0,859,43.55,0,1792,2.7,55,2.7,0
07/02/2021,WOL21B0032,FALSE,9459.45,30,26685,234.125,38.4,8990.4,0,419,21.2,0,0,2.7,27,1.3,0
08/02/2021,WOL21B0042,FALSE,9049.95,30,26685,224.5,38.4,8620.8,0,382,19.55,0,0,2.7,26,1.2,0
10/02/2021,WOL21B0051,FALSE,11863.8,30,26685,293.125,38.4,11256,0,544,27.65,0,0,2.7,34,1.71,0
11/02/2021,WOL21B0055,FALSE,8628.75,30,26685,213.25,38.4,8188.8,0,394,19.65,0,0,2.7,25,1.23,0
12/02/2021,WOL21B0060,FALSE,6891.3,30,26685,171.25,38.4,6576,0,280,14.3,0,0,2.7,20,0.88,0
14/02/2021,WOL21B0068,FALSE,9667.4,30,26685,263.75,38.4,10128,0,474,23.9,0,991,2.7,31,1.49,0
16/02/2021,WOL21B0074,FALSE,12047.68,30,26685,336.25,38.4,12912,0,607,31,0,1543.75,2.7,39,1.9,0
18/02/2021,WOL21B0083,FALSE,11247.75,30,26685,314,38.4,12057.6,0,564,28.7,0,1441.25,2.7,36,1.77,0
19/02/2021,WOL21B0087,FALSE,4422.3,30,26685,110.5,38.4,4243.2,0,158,7.65,0,0,2.7,13,0.49,0
20/02/2021,WOL21B0094,FALSE,7146.66,30,26685,199.5,38.4,7660.8,0,359,18.05,0,915.75,2.7,23,1.13,0
20/02/2021,WOL21B0102,FALSE,11277.01,30,26685,314.75,38.4,12086.4,0,568,28.85,0,1445,2.7,37,1.78,0
22/02/2021,WOL21B0111,FALSE,15101.05,30,26685,421.5,38.4,16185.6,0,760,38.5,0,1935,2.7,49,2.38,0
25/02/2021,WOL21B0118,FALSE,25722.51,30,26685,670.875,38.4,25761.6,0,1142,57.45,0,1321,2.7,77,3.58,0
03/02/2021,WOD21B0004,TRUE,446,30,26685,0,38.4,0,0,0,444.64,0,0,0,0,0,0
02/02/2021,WOL21B0002,FALSE,10028.08,31,26685,206.125,38.4,7915.2,0,2473,122.75,0,515,2.7,24,7.7,0
03/02/2021,WOL21B0013,FALSE,3982.02,31,26685,109.75,38.4,4214.4,0,155,8.25,0,409,2.7,13,0.5,0
03/02/2021,WOL21B0020,FALSE,8477.27,31,26685,225.75,38.4,8668.8,0,412,20.4,0,651.75,2.7,26,1.3,0
05/02/2021,WOL21B0023,FALSE,11472.12,31,26685,298.5,38.4,11462.4,0,535,25.95,0,588,2.7,35,1.6,0
07/02/2021,WOL21B0030,FALSE,13471.93,31,26685,358.875,38.4,13780.8,0,649,33.65,0,1035.75,2.7,42,2,0
09/02/2021,WOL21B0038,FALSE,10477.09,31,26685,279.125,38.4,10718.4,0,504,25.8,0,805.5,2.7,33,1.58,0
10/02/2021,WOL21B0041,FALSE,8311.43,31,26685,216.125,38.4,8299.2,0,392,19.6,0,426,2.7,25,1.23,0
11/02/2021,WOL21B0049,FALSE,5092.21,31,26685,142.25,38.4,5462.4,0,252,12.8,0,652.5,2.7,17,0.79,0
12/02/2021,WOL21B0054,FALSE,11706.24,31,26685,312.3125,38.4,11992.8,0,547,28,0,900,2.7,36,1.72,0
14/02/2021,WOL21B0062,FALSE,9686.91,31,26685,264.4375,38.4,10154.4,0,470,22.95,0,993,2.7,31,1.47,0
16/02/2021,WOL21B0069,FALSE,16788.7,31,26685,458.125,38.4,17592,0,820,41.25,0,1721,2.7,53,2.57,0
17/02/2021,WOL21B0078,FALSE,5544.86,31,26685,154.75,38.4,5942.4,0,280,13.9,0,710.5,2.7,18,0.88,0
17/02/2021,WOQ21B0009,FALSE,973.02,31,26685,0,38.4,0,0,976,43.9,0,50,2.7,0,3.04,0
18/02/2021,WOL21B0084,FALSE,8467.51,31,26685,236.25,38.4,9072,0,430,21.4,0,1085,2.7,28,1.35,0
20/02/2021,WOL21B0092,FALSE,17953.18,31,26685,490,38.4,18816,0,877,43.85,0,1844,2.7,57,2.75,0
21/02/2021,WOL21B0095,FALSE,2278.22,31,26685,62.5,38.4,2400,0,100,4.6,0,234,2.7,8,0.31,0
22/02/2021,WOL21B0101,FALSE,9930.72,31,26685,259.5,38.4,9964.8,0,424,20.1,0,510,2.7,30,1.33,0
25/02/2021,WOL21B0110,FALSE,16765.39,31,26685,436.375,38.4,16756.8,0,776,39.85,0,861,2.7,51,2.44,0
28/02/2021,WOL21B0115,FALSE,16989.32,31,27466,16992,1,16992,0,777,38.35,0,872.5,2.7,51,2.43,0
08/02/2021,UPC CLEAN 1,TRUE,645,31,27466,0,1,0,0,0,643.04,0,0,2.7,0,0,0
02/02/2021,WOL21B0010,FALSE,13043.92,32,26547,356.75,36.8,13128.4,0,605,30,0,761,2.7,40,1.89,0
03/02/2021,WOL21B0017,FALSE,11758.38,32,26547,321.5,36.8,11831.2,0,550,26,0,686,2.7,36,1.71,0
04/02/2021,WOL21B0021,FALSE,4576.51,32,26547,125,36.8,4600,0,218,11,0,267,2.7,14,0.68,0
05/02/2021,WOL21B0027,FALSE,8450.27,32,26547,231,36.8,8500.8,0,396,20,0,493,2.7,26,1.24,0
08/02/2021,WOL21B0031,FALSE,8775.94,32,26547,239.875,36.8,8827.4,0,413,20,0,512,2.7,27,1.29,0
08/02/2021,WOL21B0037,FALSE,3230.98,32,26547,88.5,36.8,3256.8,0,145,7.5,0,188.5,2.7,10,0.45,0
09/02/2021,WOL21B0040,FALSE,5039.31,32,26547,138,36.8,5078.4,0,229,10,0,294,2.7,16,0.71,0
10/02/2021,WOL21B0045,FALSE,2691.06,32,26547,74,36.8,2723.2,0,111,5.2,0,157,2.7,9,0.34,0
10/02/2021,WOL21B0047,FALSE,4028.02,32,26685,106.1354167,38.4,4075.6,0,166,8.5,0,235,2.7,13,0.52,0
11/02/2021,WOL21B0052,FALSE,1509.3,32,26547,38.4125,36.8,1413.58,0,87,4.2,0,0,2.7,5,0.27,0
11/02/2021,WOL21B0053,FALSE,877.5,32,26547,22.85,36.8,840.88,0,33,1,0,0,2.7,3,0.1,0
12/02/2021,WOL21B0058,FALSE,3779.1,32,26547,96.75,36.8,3560.4,0,197,10.2,0,0,2.7,11,0.61,0
12/02/2021,WOL21B0061,FALSE,2673.92,32,26547,73.75,36.8,2714,0,102,5.3,0,156,2.7,9,0.32,0
13/02/2021,WOL21B0063,FALSE,5664.94,32,26547,156.55,36.8,5761.04,0,206,10.2,0,330.5,2.7,18,0.64,0
14/02/2021,WOL21B0065,FALSE,6341.99,32,26547,175,36.8,6440,0,240,12,0,370,2.7,20,0.75,0
15/02/2021,WOL21B0070,FALSE,7370.42,32,26547,202.3125,36.8,7445.1,0,317,15,0,430,2.7,23,0.99,0
16/02/2021,WOL21B0075,FALSE,4199.42,32,26547,121.4,36.8,4467.52,0,198,10,0,490,2.7,14,0.62,0
17/02/2021,WOL21B0077,FALSE,12257.32,32,26547,354,36.8,13027.2,0,610,30,0,1451,2.7,39,1.91,0
18/02/2021,WOL21B0085,FALSE,5507.77,32,26547,159.375,36.8,5865,0,263,13,0,652,2.7,18,0.82,0
19/02/2021,WOL21B0089,FALSE,8090.32,32,26547,233.25,36.8,8583.6,0,403,20.2,0,944,2.7,26,1.26,0
20/02/2021,WOL21B0097,FALSE,539.93,32,26547,15.7,36.8,577.76,0,22,1.33,0,63,2.7,2,0.06,0
21/02/2021,WOL21B0099,FALSE,342.81,32,26547,8.15,36.8,299.92,0,59,2.8,0,20,2.7,1,0.18,0
22/02/2021,WOL21B0100,FALSE,12204.04,32,26547,353,36.8,12990.4,0,570,27,0,1424,2.7,29,1.78,0
23/02/2021,WOL21B0104,FALSE,8775.94,32,26547,253.125,36.8,9315,0,435,21,0,1024,2.7,28,1.36,0
24/02/2021,WOL21B0109,FALSE,4713.64,32,26547,136.5,36.8,5023.2,0,214,10.4,0,550,2.7,15,0.66,0
25/02/2021,WOQ21B0012,FALSE,685.62,32,26547,0,36.8,0,0,728,35.3,0,80,2.7,0,0,0
26/02/2021,WOL21B0123,FALSE,2652.52,32,26547,71.05,36.8,2614.64,0,177,9.4,0,157,2.7,8,0.37,0
27/02/2021,WOL21B0125,FALSE,8570.25,32,26547,236.125,36.8,8689.4,0,338,16,0,500,2.7,26,1.05,0
28/02/2021,WOL21B0127,FALSE,14612.28,32,26547,421.25,36.8,15502,0,730,36,0,1705,2.7,47,2.28,0
20/02/2021,UPC CLEAN 5,TRUE,645,32,26547,0,36.8,0,0,0,643.04,0,0,2.7,0,0,0
02/02/2021,WOL21B0003,FALSE,10740.48,33,26685,286.0625,38.4,10984.8,0,520,26.15,0,825.75,2.7,33,9.3,0
04/02/2021,WOL21B0012,FALSE,12272.04,33,26685,336.25,38.4,12912,0,549,27.8,0,1258,2.7,39,1.7,0
05/02/2021,WOL21B0019,FALSE,6662.8,33,26685,177.5,38.4,6816,0,321,16.2,0,512.25,2.7,21,1,0
07/02/2021,WOL21B0024,FALSE,16661.88,33,26685,454.375,38.4,17448,0,824,41.9,0,1708,2.7,53,2.6,0
08/02/2021,WOL21B0032,FALSE,12770.55,33,26685,316.25,38.4,12144,0,559,28.6,0,0,2.7,37,1.7,0
09/02/2021,WOL21B0042,FALSE,10255.05,33,26685,254.6875,38.4,9780,0,422,21.8,0,0,2.7,30,1.32,0
08/02/2021,WOQ21B0006,FALSE,233.4,33,26685,0,38.4,0,0,221,11.7,0,0,2.7,0,0.69,0
08/02/2021,WOQ21B0007,FALSE,233.6,33,26685,0,38.4,0,0,223,9.9,0,0,2.7,0,0.7,0
