Date,WO,Formatted WO,KK,Machine,Customer,Product Type,s_or_g,tebal,panjang,lebar,"Order
(Pcs)",Finished Goods (Pcs),Finished Goods (Kg),berat,"Scrap
(Kg)","Waste
(Kg)",DL Std,"Effective Hours
(H)",Down Time produksi,DT Teknik,Capacity/Out Put Std (Kg/H),Equipment Earn Hour,"Machine
Eff",Production Eff,"Material
Eff",OEE,DL Earn Hour
06/01/2021,4,0004,WO1.210004,OM 2000,HIT,IMPRABOARD,N,2.00,980.00,690.00,16900.00,8600.00,2209.20,0.256883721,438.50,0.40,6.00,8.31,1.78,0.00,275.00,8.03,0.82,0.97,0.83,0.66,48.20
07/01/2021,4,0004,WO1.210004,OM 2000,HIT,IMPRABOARD,N,2.00,980.00,690.00,0.00,8350.00,2144.90,0.256874251,47.80,0.00,3.00,7.77,0.00,0.00,275.00,7.80,1.00,1.00,0.98,0.98,23.40
09/02/2021,79,0079,WO1.210079,OM 2000,HARTONO,IMPRABOARD,N,2.00,980.00,690.00,11850.00,7400.00,1936.30,0.261662162,565.70,0.60,6.00,7.23,3.52,             -  ,275.00,7.04,0.67,0.97,0.77,0.51,42.25
10/02/2021,79,0079,WO1.210079,OM 2000,HARTONO,IMPRABOARD,N,2.00,980.00,690.00,                -  ,4500.00,1155.10,0.256688889,318.30,0.50,3.00,4.19,1.75,             -  ,275.00,4.20,0.71,1.00,0.78,0.55,12.60
09/03/2021,132,0132,WO1.210132,OM 2000,HIT,IMPRABOARD,N,2.00,980.00,690.00,10000.00,10100.00,2608.10,0.258227723,48.60,        -  ,3.00,9.46,             -  ,             -  ,275.00,9.48,1.00,1.00,0.98,0.98,28.45
09/03/2021,19,0019,WO3.210019,OM 2000,TRIAL,IMPRABOARD,N,2.00,980.00,690.00,100.00,100.00,26.00,0.260000000,139.00,        -  ,3.00,0.10,0.50,             -  ,275.00,0.09,0.16,0.98,0.16,0.02,0.28
10/03/2021,19,0019,WO3.210019,OM 2000,TRIAL,IMPRABOARD,N,2.00,980.00,690.00,                -  ,                  -  ,                  -  ,0.260000000,151.00,        -  ,3.00,0.00,0.58,             -  ,275.00,0.00,0.00,0.00,0.00,0.00,0.00
13/01/2021,17,0017,WO1.210017,OM 2500,IMR ARC STEEL,IMPRABOARD,N,2.00,2440.00,730.00,500.00,500.00,343.40,0.686800000,356.50,0.10,6.00,1.36,0.86,0.00,320.00,1.07,0.61,0.79,0.49,0.24,6.44
16/03/2021,147,0147,WO1.210147,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,2440.00,730.00,500.00,500.00,343.40,0.686800000,66.40,        -  ,3.00,1.35,0.02,             -  ,300.00,1.14,0.99,0.85,0.84,0.70,3.43
27/02/2021,32,0032,WO2.210032,OM 2500,MULFORD,IMPRABOARD,N,2.00,4000.00,800.00,600.00,600.00,679.40,1.132333333,114.80,        -  ,3.00,2.44,0.21,             -  ,320.00,2.12,0.92,0.87,0.86,0.69,6.37
10/04/2021,50,0050,WO2.210050,OM 2500,MPZ/LTD,IMPRABOARD,N,2.00,4000.00,800.00,600.00,600.00,679.30,1.132166667,113.60,        -  ,3.00,2.26,             -  ,             -  ,300.00,2.26,1.00,1.00,0.86,0.86,6.79
02/02/2021,26,0026,WO2.210026,OM 2500,MULFORD,IMPRABOARD,N,2.00,1920.00,810.00,175.00,175.00,105.10,0.600571429,216.90,        -  ,3.00,0.38,             -  ,             -  ,320.00,0.33,1.00,0.86,0.33,0.28,0.99
09/01/2021,1,0001,WO3.210001,OM 2000,TRIAL,IMPRABOARD,N,2.00,1800.00,900.00,20.00,20.00,13.00,0.650000000,83.00,0.00,3.00,0.11,0.00,0.00,275.00,0.05,1.00,0.44,0.14,0.06,0.14
09/01/2021,1,0001,WO3.210001,OM 2000,TRIAL,IMPRABOARD,N,2.00,1800.00,900.00,20.00,20.00,14.50,0.725000000,83.00,0.00,3.00,0.11,0.00,0.00,275.00,0.05,1.00,0.47,0.15,0.07,0.16
10/04/2021,50,0050,WO2.210050,OM 2500,MPZ/LTD,IMPRABOARD,N,2.00,2200.00,900.00,3100.00,3100.00,2178.30,0.702677419,1185.00,0.80,3.00,9.68,2.21,1.38,300.00,7.26,0.73,0.75,0.65,0.35,21.78
16/01/2021,28,0028,WO1.210028,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,900.00,1000.00,50.00,41.00,0.820000000,161.60,0.40,3.00,0.18,0.00,0.00,275.00,0.15,1.00,0.81,0.20,0.16,0.45
17/01/2021,28,0028,WO1.210028,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,900.00,0.00,950.00,778.50,0.819473684,318.00,0.50,3.00,3.28,1.37,0.00,275.00,2.83,0.71,0.86,0.71,0.43,8.49
10/03/2021,142,0142,WO1.210142,OM 2000,IMPACK,IMPRABOARD,N,2.00,3000.00,900.00,1000.00,1000.00,833.90,0.833900000,658.60,0.50,3.00,3.81,3.18,             -  ,275.00,3.03,0.55,0.80,0.56,0.24,9.10
06/05/2021,237,0237,WO1.210237,OM 2000,IMPACK,IMPRABOARD,N,2.00,3000.00,900.00,500.00,275.00,162.20,0.589818182,63.60,        -  ,3.00,0.69,0.81,             -  ,275.00,0.59,0.46,0.85,0.72,0.28,1.77
07/05/2021,237,0237,WO1.210237,OM 2000,IMPACK,IMPRABOARD,N,2.00,3000.00,900.00,                -  ,350.00,287.90,0.822571429,47.70,        -  ,3.00,1.20,             -  ,             -  ,275.00,1.05,1.00,0.87,0.86,0.75,3.14
15/02/2021,10,0010,WO3.210010,OM 2000,TRIAL,IMPRABOARD,N,2.00,2230.00,930.00,25.00,25.00,18.30,0.732000000,321.20,        -  ,3.00,0.08,0.92,             -  ,275.00,0.07,0.08,0.81,0.05,0.00,0.20
10/01/2021,5,0005,WO1.210005,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,750.00,1000.00,1500.00,1520.00,440.90,0.290065789,222.20,0.00,3.00,1.65,0.64,0.00,275.00,1.60,0.72,0.97,0.66,0.47,4.81
25/03/2021,170,0170,WO1.210170,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,750.00,1000.00,7088.00,8635.00,2572.00,0.297857556,585.20,1.30,3.00,9.35,1.51,             -  ,275.00,9.35,0.86,1.00,0.81,0.70,28.06
31/03/2021,189,0189,WO1.210189,OM 2000,BOLIA MITRA ,IMPRABOARD,N,2.00,750.00,1000.00,6875.00,6900.00,1979.30,0.286855072,433.30,1.00,3.00,7.42,5.99,             -  ,275.00,7.20,0.55,0.97,0.82,0.44,21.59
06/05/2021,235,0235,WO1.210235,OM 2000,BOLIA MITRA,IMPRABOARD,N,2.00,750.00,1000.00,5000.00,5000.00,1450.40,0.290080000,438.40,1.60,3.00,5.41,3.37,             -  ,275.00,5.27,0.62,0.97,0.77,0.46,15.82
31/03/2021,189,0189,WO1.210189,OM 2000,BOLIA MITRA ,IMPRABOARD,N,2.00,770.00,1000.00,13750.00,1700.00,500.60,0.294470588,96.70,0.40,3.00,1.88,0.71,             -  ,275.00,1.82,0.73,0.97,0.84,0.59,5.46
01/04/2021,189,0189,WO1.210189,OM 2000,BOLIA MITRA,IMPRABOARD,N,2.00,770.00,1000.00,                -  ,12080.00,3538.90,0.292955298,1098.10,1.30,3.00,13.32,6.35,             -  ,275.00,12.87,0.68,0.97,0.76,0.50,38.61
05/05/2021,235,0235,WO1.210235,OM 2000,BOLIA MITRA,IMPRABOARD,N,2.00,770.00,1000.00,10000.00,2000.00,595.60,0.297800000,540.00,0.20,3.00,2.08,10.43,2.50,275.00,2.17,0.14,1.04,0.52,0.08,6.50
06/05/2021,235,0235,WO1.210235,OM 2000,BOLIA MITRA,IMPRABOARD,N,2.00,770.00,1000.00,                -  ,8100.00,2410.80,0.297629630,943.70,2.30,3.00,8.99,3.64,0.42,275.00,8.77,0.69,0.97,0.72,0.48,26.30
16/01/2021,19,0019,WO1.210019,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,500.00,288.80,0.577600000,212.40,0.20,6.00,1.08,3.65,0.00,275.00,1.05,0.23,0.97,0.58,0.13,6.30
19/01/2021,21,0021,WO1.210021,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,500.00,288.20,0.576400000,281.40,0.00,3.00,1.08,1.25,0.00,275.00,1.05,0.46,0.97,0.51,0.23,3.14
05/03/2021,122,0122,WO1.210122,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,520.00,300.70,0.578269231,83.50,        -  ,3.00,1.12,0.25,             -  ,275.00,1.09,0.82,0.97,0.78,0.62,3.28
06/03/2021,130,0130,WO1.210130,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,500.00,288.20,0.576400000,13.30,        -  ,3.00,1.01,             -  ,             -  ,275.00,1.05,1.00,1.04,0.96,1.00,3.14
07/03/2021,140,0140,WO1.210140,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,500.00,288.00,0.576000000,13.20,        -  ,3.00,1.08,             -  ,             -  ,275.00,1.05,1.00,0.97,0.96,0.93,3.14
27/03/2021,177,0177,WO1.210177,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1000.00,500.00,640.00,370.10,0.578281250,16.80,        -  ,3.00,1.38,             -  ,             -  ,275.00,1.35,1.00,0.97,0.96,0.93,4.04
21/04/2021,51,0051,WO2.210051,OM 2500,MPZ/ PTY/LTD,IMPRABOARD,N,2.00,1800.00,1000.00,                -  ,1515.00,969.60,0.640000000,2119.60,2.10,3.00,3.78,7.90,10.33,300.00,3.23,0.17,0.85,0.31,0.05,9.70
01/02/2021,65,0065,WO1.210065,OM 2500,IMPACK,IMPRABOARD,N,2.00,1700.00,1100.00,1000.00,1000.00,569.80,0.569800000,620.30,1.90,6.00,2.51,5.06,0.17,320.00,1.78,0.32,0.71,0.48,0.11,10.68
22/04/2021,219,0219,WO1.210219,OM 2500,IMPACK,IMPRABOARD,N,2.00,1700.00,1100.00,750.00,                  -  ,                  -  ,0.580000000,                -  ,        -  ,3.00,                     -  ,0.50,             -  ,300.00,0.00,0.00,0.00,0.00,0.00,0.00
23/04/2021,219,0219,WO1.210219,OM 2500,IMPACK,IMPRABOARD,N,2.00,1700.00,1100.00,750.00,750.00,434.00,0.578666667,197.40,0.50,3.00,1.71,1.56,             -  ,300.00,1.45,0.52,0.85,0.69,0.30,4.34
08/04/2021,199,0199,WO1.210199,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1700.00,1220.00,750.00,750.00,471.20,0.628266667,164.60,0.20,3.00,1.55,0.20,             -  ,300.00,1.57,0.89,1.01,0.74,0.66,4.71
23/04/2021,219,0219,WO1.210219,OM 2500,IMPACK,IMPRABOARD,N,2.00,1700.00,1220.00,                -  ,750.00,462.00,0.616000000,166.10,        -  ,3.00,1.65,             -  ,1.58,300.00,1.54,0.51,0.93,0.74,0.35,4.62
03/02/2021,23,0023,WO2.210023,OM 2500,MULFORD,IMPRABOARD,N,2.00,1830.00,1220.00,100.00,100.00,79.20,0.792000000,19.00,        -  ,3.00,0.28,             -  ,             -  ,320.00,0.25,1.00,0.88,0.81,0.71,0.74
04/02/2021,24,0024,WO2.210024,OM 2500,MULFORD,IMPRABOARD,N,2.00,1830.00,1220.00,1375.00,1375.00,1090.40,0.793018182,97.50,0.20,6.00,3.88,             -  ,             -  ,320.00,3.41,1.00,0.88,0.92,0.81,20.45
27/02/2021,33,0033,WO2.210033,OM 2500,MULFORD,IMPRABOARD,N,2.00,1830.00,1220.00,1375.00,275.00,218.00,0.792727273,15.60,0.80,3.00,0.78,             -  ,             -  ,320.00,0.68,1.00,0.87,0.93,0.81,2.04
28/02/2021,33,0033,WO2.210033,OM 2500,MULFORD,IMPRABOARD,N,2.00,1830.00,1220.00,                -  ,1100.00,872.20,0.792909091,55.30,        -  ,3.00,3.09,             -  ,             -  ,320.00,2.73,1.00,0.88,0.94,0.83,8.18
10/04/2021,50,0050,WO2.210050,OM 2500,MPZ/LTD,IMPRABOARD,N,2.00,1830.00,1220.00,550.00,550.00,436.10,0.792909091,29.40,        -  ,3.00,1.42,0.01,             -  ,300.00,1.45,1.00,1.02,0.94,0.95,4.36
22/04/2021,51,0051,WO2.210051,OM 2500,MPZ/ PTY/LTD,IMPRABOARD,N,2.00,1830.00,1220.00,975.00,975.00,773.10,0.792923077,47.70,        -  ,3.00,2.53,             -  ,             -  ,300.00,2.58,1.00,1.02,0.94,0.96,7.73
10/05/2021,91,0091,WO2.210091,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,2.00,1830.00,1220.00,1725.00,675.00,535.20,0.792888889,170.40,0.80,3.00,1.76,2.19,             -  ,300.00,1.78,0.45,1.01,0.76,0.34,5.35
11/05/2021,91,0091,WO2.210091,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,2.00,1830.00,1220.00,                -  ,1050.00,832.50,0.792857143,289.40,0.50,3.00,2.73,1.08,             -  ,300.00,2.78,0.72,1.02,0.74,0.54,7.58
27/05/2021,96,0096,WO2.210096,OM 2500,MPZ/PTY,IMPRABOARD,N,2.00,1830.00,1220.00,1300.00,1200.00,951.50,0.792916667,1299.60,0.50,3.00,3.37,3.08,5.65,300.00,3.17,0.28,0.94,0.42,0.11,8.66
28/05/2021,96,0096,WO2.210096,OM 2500,MPZ/PTY,IMPRABOARD,N,2.00,1830.00,1220.00,                -  ,175.00,138.00,0.788571429,7.60,        -  ,3.00,0.45,             -  ,             -  ,300.00,0.46,1.00,1.03,0.95,0.97,1.26
29/05/2021,97,0097,WO2.210097,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,2.00,1830.00,1220.00,650.00,650.00,515.50,0.793076923,994.60,0.80,3.00,1.53,5.15,             -  ,300.00,1.72,0.23,1.12,0.34,0.09,4.69
01/02/2021,22,0022,WO2.210022,OM 2500,MULFORD,IMPRABOARD,N,2.00,2440.00,1220.00,1525.00,1525.00,1608.00,1.054426230,783.20,0.80,6.00,5.71,4.40,             -  ,320.00,5.03,0.56,0.88,0.67,0.33,30.15
03/02/2021,23,0023,WO2.210023,OM 2500,MULFORD,IMPRABOARD,N,2.00,2440.00,1220.00,600.00,600.00,632.80,1.054666667,43.90,0.80,3.00,2.26,             -  ,             -  ,320.00,1.98,1.00,0.88,0.93,0.82,5.93
04/02/2021,24,0024,WO2.210024,OM 2500,MULFORD,IMPRABOARD,N,2.00,2440.00,1220.00,1250.00,1250.00,1318.00,1.054400000,243.70,        -  ,3.00,4.66,0.64,             -  ,320.00,4.12,0.88,0.88,0.84,0.66,12.36
27/02/2021,32,0032,WO2.210032,OM 2500,MULFORD,IMPRABOARD,N,2.00,2440.00,1220.00,1150.00,1150.00,1212.60,1.054434783,355.90,        -  ,6.00,4.29,0.67,             -  ,320.00,3.79,0.87,0.88,0.77,0.59,22.74
27/02/2021,33,0033,WO2.210033,OM 2500,MULFORD,IMPRABOARD,N,2.00,2440.00,1220.00,1000.00,1000.00,1054.50,1.054500000,215.80,        -  ,3.00,3.76,0.46,             -  ,320.00,3.30,0.89,0.88,0.83,0.65,9.89
09/04/2021,50,0050,WO2.210050,OM 2500,MPZ/LTD,IMPRABOARD,N,2.00,2440.00,1220.00,2075.00,525.00,553.60,1.054476190,212.80,0.50,3.00,1.96,             -  ,             -  ,300.00,1.85,1.00,0.94,0.72,0.68,5.54
10/04/2021,50,0050,WO2.210050,OM 2500,MPZ/LTD,IMPRABOARD,N,2.00,2440.00,1220.00,                -  ,1550.00,1634.40,1.054451613,102.60,0.40,3.00,5.34,             -  ,             -  ,300.00,5.45,1.00,1.02,0.94,0.96,16.34
22/04/2021,51,0051,WO2.210051,OM 2500,MPZ/ PTY/LTD,IMPRABOARD,N,2.00,2440.00,1220.00,400.00,400.00,421.70,1.054250000,490.20,0.50,3.00,1.40,1.99,             -  ,300.00,1.41,0.41,1.00,0.46,0.19,4.22
28/05/2021,96,0096,WO2.210096,OM 2500,MPZ/PTY,IMPRABOARD,N,2.00,2440.00,1220.00,1150.00,1150.00,1212.80,1.054608696,76.00,        -  ,3.00,3.97,             -  ,             -  ,300.00,4.04,1.00,1.02,0.94,0.96,11.04
29/05/2021,97,0097,WO2.210097,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,2.00,2440.00,1220.00,700.00,700.00,738.20,1.054571429,258.00,0.40,3.00,2.19,0.90,             -  ,300.00,2.46,0.71,1.13,0.74,0.59,6.72
12/01/2021,9,0009,WO1.210009,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,2000.00,2000.00,1438.90,0.719450000,52.70,0.00,3.00,4.97,0.00,0.00,320.00,4.50,1.00,0.90,0.96,0.87,13.49
06/02/2021,73,0073,WO1.210073,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,2000.00,2000.00,1440.00,0.720000000,57.60,        -  ,3.00,4.99,             -  ,             -  ,320.00,4.50,1.00,0.90,0.96,0.87,13.50
06/02/2021,86,0086,WO1.210086,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,200.00,200.00,144.00,0.720000000,55.60,0.10,6.00,0.50,2.90,             -  ,320.00,0.45,0.15,0.90,0.72,0.10,2.70
05/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,2000.00,640.00,461.10,0.720468750,522.50,0.20,3.00,1.60,2.43,5.82,300.00,1.54,0.16,0.96,0.47,0.07,4.61
06/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,                -  ,1360.00,979.20,0.720000000,490.80,0.90,3.00,3.40,2.27,2.33,300.00,3.26,0.43,0.96,0.67,0.27,9.79
07/03/2021,137,0137,WO1.210137,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,1000.00,1000.00,719.90,0.719900000,50.40,        -  ,3.00,2.50,0.07,             -  ,300.00,2.40,0.97,0.96,0.93,0.87,7.20
10/03/2021,139,0139,WO1.210139,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,500.00,560.00,403.20,0.720000000,451.90,        -  ,3.00,1.40,             -  ,             -  ,300.00,1.34,1.00,0.96,0.47,0.45,4.03
16/03/2021,147,0147,WO1.210147,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,500.00,520.00,374.30,0.719807692,13.70,        -  ,3.00,1.29,             -  ,             -  ,300.00,1.25,1.00,0.96,0.96,0.93,3.74
10/03/2021,151,0151,WO1.210151,OM 2500,DAI SABISU,IMPRABOARD,N,2.00,1500.00,1250.00,600.00,600.00,431.90,0.719833333,46.20,        -  ,3.00,1.49,             -  ,             -  ,300.00,1.44,1.00,0.96,0.90,0.87,4.32
01/04/2021,185,0185,WO1.210185,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,1723.00,1730.00,1245.60,0.720000000,231.10,0.80,3.00,3.98,0.66,             -  ,300.00,4.15,0.86,1.04,0.84,0.76,12.46
22/05/2021,251,0251,WO1.210251,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,1000.00,1080.00,777.60,0.720000000,31.00,        -  ,3.00,2.49,1.13,             -  ,300.00,2.59,0.69,1.04,0.96,0.69,7.08
23/05/2021,256,0256,WO1.210256,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,1000.00,1000.00,720.00,0.720000000,135.60,        -  ,3.00,2.30,0.53,             -  ,300.00,2.40,0.81,1.04,0.84,0.71,6.55
25/05/2021,259,0259,WO1.210259,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,1500.00,1250.00,1000.00,1000.00,720.00,0.720000000,97.30,0.50,3.00,2.51,             -  ,             -  ,300.00,2.40,1.00,0.95,0.88,0.84,6.55
19/05/2021,38,0038,WO3.210038,OM 2500,TRIAL,IMPRABOARD,N,2.00,1500.00,1250.00,25.00,25.00,21.30,0.852000000,278.70,        -  ,3.00,0.07,             -  ,             -  ,300.00,0.07,1.00,1.04,0.07,0.07,0.19
29/05/2021,97,0097,WO2.210097,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,2.00,2600.00,1300.00,                -  ,950.00,1136.50,1.196315789,1464.40,1.10,3.00,6.92,0.82,1.33,300.00,3.79,0.76,0.55,0.44,0.18,10.34
16/02/2021,91,0091,WO1.210091,OM 2000,IMPACK,IMPRABOARD,N,2.00,3600.00,1300.00,1000.00,1000.00,1437.10,1.437100000,1144.00,0.80,6.00,7.71,1.99,             -  ,275.00,5.23,0.80,0.68,0.56,0.30,31.35
03/02/2021,56,0056,WO1.210056,OM 2000,IMPACK,IMPRABOARD,N,2.00,3600.00,1400.00,500.00,500.00,762.60,1.525200000,702.20,        -  ,3.00,4.10,3.12,             -  ,290.00,2.63,0.57,0.64,0.52,0.19,7.89
04/02/2021,69,0069,WO1.210069,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,2300.00,1450.00,500.00,500.00,635.70,1.271400000,484.10,        -  ,3.00,3.29,1.00,             -  ,275.00,2.31,0.77,0.70,0.57,0.31,6.93
02/03/2021,118,0118,WO1.210118,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,2300.00,1450.00,1600.00,                  -  ,                  -  ,1.270000000,                -  ,        -  ,3.00,                     -  ,3.75,             -  ,275.00,0.00,0.00,0.00,0.00,0.00,0.00
03/03/2021,118,0118,WO1.210118,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,2300.00,1450.00,                -  ,1643.00,2091.90,1.273219720,1721.50,2.60,3.00,11.22,8.67,             -  ,275.00,7.61,0.56,0.68,0.55,0.21,22.82
26/03/2021,173,0173,WO1.210173,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,2300.00,1450.00,200.00,200.00,254.00,1.270000000,182.00,        -  ,3.00,1.32,0.25,             -  ,275.00,0.92,0.84,0.70,0.58,0.34,2.77
04/02/2021,69,0069,WO1.210069,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,1090.00,1590.00,100.00,100.00,66.20,0.662000000,67.20,        -  ,3.00,0.31,1.00,             -  ,275.00,0.24,0.24,0.77,0.50,0.09,0.72
16/02/2021,91,0091,WO1.210091,OM 2000,IMPACK,IMPRABOARD,N,2.00,3600.00,1620.00,500.00,500.00,881.90,1.763800000,394.10,0.90,3.00,4.10,0.21,             -  ,275.00,3.21,0.95,0.78,0.69,0.51,9.62
15/02/2021,91,0091,WO1.210091,OM 2000,IMPACK,IMPRABOARD,N,2.00,3600.00,1780.00,500.00,500.00,968.70,1.937400000,267.00,0.50,3.00,4.39,0.52,             -  ,275.00,3.52,0.89,0.80,0.78,0.56,10.57
05/03/2021,120,0120,WO1.210120,OM 2000,BUANA TUNGGUL,IMPRABOARD,N,2.00,2000.00,2000.00,1000.00,1000.00,1542.70,1.542700000,397.70,0.50,3.00,5.78,1.25,1.33,275.00,5.61,0.69,0.97,0.79,0.53,16.83
25/05/2021,259,0259,WO1.210259,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,2000.00,2000.00,200.00,200.00,308.50,1.542500000,67.60,0.50,3.00,1.00,0.17,             -  ,300.00,1.03,0.86,1.02,0.82,0.72,2.81
04/01/2021,583,0583,WO1.210583,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,2000.00,2000.00,1800.00,320.00,489.90,1.530937500,350.10,0.00,3.00,1.84,0.00,0.00,275.00,1.78,1.00,0.97,0.58,0.56,5.34
05/01/2021,583,0583,WO1.210583,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,2000.00,2000.00,0.00,1480.00,2276.50,1.538175676,1143.00,1.20,9.00,8.51,4.57,6.05,275.00,8.28,0.44,0.97,0.67,0.29,74.50
06/01/2021,584,0584,WO1.200584,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,0.00,60.00,138.80,2.313333333,61.90,0.00,3.00,0.56,0.21,0.00,275.00,0.50,0.73,0.90,0.69,0.45,1.51
07/01/2021,1,0001,WO1.210001,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,300.00,300.00,693.10,2.310333333,755.70,0.50,6.00,2.72,1.63,0.25,275.00,2.52,0.59,0.93,0.48,0.26,15.12
08/01/2021,2,0002,WO1.210002,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,1000.00,740.00,1712.20,2.313783784,179.40,0.60,3.00,6.43,0.61,0.00,275.00,6.23,0.91,0.97,0.90,0.80,18.68
09/01/2021,2,0002,WO1.210002,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,0.00,280.00,647.80,2.313571429,97.10,0.20,3.00,2.43,0.00,0.00,275.00,2.36,1.00,0.97,0.87,0.84,7.07
16/01/2021,8,0008,WO1.210008,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,1000.00,1035.00,2394.50,2.313526570,303.50,0.60,6.00,9.00,0.28,0.00,275.00,8.71,0.97,0.97,0.89,0.83,52.24
11/01/2021,9,0009,WO1.210009,OM 2500,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,1000.00,920.00,2658.50,2.889673913,1371.30,1.80,9.00,9.21,8.63,2.33,320.00,8.31,0.46,0.90,0.66,0.27,74.77
13/01/2021,13,0013,WO1.210013,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,700.00,80.00,185.00,2.312500000,762.50,0.30,3.00,0.69,6.04,0.00,275.00,0.67,0.10,0.97,0.20,0.02,2.02
14/01/2021,13,0013,WO1.210013,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,0.00,620.00,1434.40,2.313548387,323.10,0.70,3.00,5.10,1.48,0.00,275.00,5.22,0.78,1.02,0.82,0.65,15.65
04/02/2021,69,0069,WO1.210069,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,3000.00,2000.00,400.00,260.00,601.60,2.313846154,89.50,0.50,3.00,2.26,0.13,             -  ,275.00,2.19,0.94,0.97,0.87,0.79,6.56
05/02/2021,69,0069,WO1.210069,OM 2000,BEST LOGISTIC,IMPRABOARD,N,2.00,3000.00,2000.00,                -  ,240.00,555.30,2.313750000,108.90,        -  ,3.00,2.09,1.73,1.50,275.00,2.02,0.39,0.97,0.84,0.32,6.06
13/02/2021,77,0077,WO1.210077,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,900.00,900.00,2082.40,2.313777778,298.30,0.20,6.00,7.83,1.61,             -  ,275.00,7.57,0.83,0.97,0.87,0.70,45.43
15/02/2021,95,0095,WO1.210095,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,500.00,435.00,1006.30,2.313333333,526.60,0.40,6.00,4.22,2.89,             -  ,275.00,3.66,0.59,0.87,0.66,0.34,21.96
03/03/2021,121,0121,WO1.210121,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,500.00,320.00,736.00,2.300000000,492.20,1.50,3.00,2.86,             -  ,             -  ,275.00,2.68,1.00,0.94,0.60,0.56,8.03
04/03/2021,121,0121,WO1.210121,OM 2000,KREASI DASATAMA,IMPRABOARD,N,2.00,3000.00,2000.00,                -  ,180.00,416.40,2.313333333,20.40,        -  ,3.00,1.62,             -  ,             -  ,275.00,1.51,1.00,0.94,0.95,0.89,4.54
